Id,SalePrice
0,40228.482272648194
0,-22347.781277511647
0,38879.54497890017
0,73070.27808286871
0,187410.78930505435
0,53505.28683250741
0,83358.98264855646
0,36730.25470372132
0,250577.9009952492
0,18212.266163413733
0,180513.30919857146
0,153043.01798780917
0,198462.0716899221
0,111612.46601725549
0,-42517.92236424913
0,100198.40108660841
0,167089.57381299473
0,173197.93883539713
0,128852.29011712442
0,115118.51528185683
0,110741.48393060171
0,317279.59195194487
0,361558.27225548436
0,293992.0440417164
0,375185.8568505611
0,317622.89836372493
0,288136.4956788146
0,196443.4616759072
0,197148.77404036268
0,233689.54784607585
0,222882.54047941443
0,280485.2622982891
0,215907.23692252827
0,181521.90767983842
0,198758.87069947176
0,202113.75592044307
0,200306.94481072313
0,240550.03865528066
0,199541.91062905587
0,201937.77802955738
0,220658.87183633744
0,199581.67029175354
0,390702.18576005416
0,321089.25202326337
0,487632.980198147
0,244038.58530982982
0,298187.00255714543
0,206090.1884465239
0,370731.0666300278
0,302634.1108521305
0,231675.58083412168
0,262129.04068492874
0,54030.93130032785
0,101786.79147599604
0,3626.793148458062
0,197944.09718807152
0,-3802.146736374707
0,112503.65285426372
0,128898.11929483086
0,190773.6198285413
0,30027.830895193154
0,200835.1881602103
0,300203.76697024034
0,38918.238500011474
0,223268.831152123
0,245504.55263159546
0,13198.733843247144
0,191006.34001323837
0,247374.59697410578
0,-1807.1111302888312
0,29676.29059540521
0,-6233.042694666365
0,8477.377673827985
0,113910.13277355881
0,-37251.53488016725
0,27399.900158293196
0,159562.7447578507
0,6271980.342361308
0,155085.9479105346
0,150945.03234216434
0,122720.53151747689
0,129649.5959274463
0,135754.7375584919
0,146010.00452814365
0,135380.7241790724
0,136203.75744051405
0,129720.12897220402
0,119673.40759713869
0,6343459.346207048
0,118239.56382854267
0,255810.71319373458
0,65649.65699872305
0,100864.83704880867
0,140544.52612359263
0,-7183.824044245761
0,123973.72561999096
0,106325.63177763727
0,104669.11028695677
0,86273.69480433712
0,142839.67571392973
0,68017.17208428192
0,6343920.949335921
0,112227.80935045693
0,137748.06874743206
0,124286.59198797224
0,121440.92665932694
0,170662.10781961196
0,108320.8981999744
0,133582.91042321327
0,118563.96649130396
0,139929.82051006993
0,130464.50846337815
0,124619.30018249346
0,179490.3069351814
0,165411.75830001663
0,151029.1467785315
0,238414.1755373585
0,115705.82901934537
0,129344.26014078374
0,6313770.580375421
0,126395.54715068446
0,96008.77338802305
0,100438.54498102189
0,-10775.618132350326
0,235203.45566951492
0,161437.9759780535
0,-45484.422159776674
0,259268.77020985665
0,156211.08671797914
0,119990.52108282171
0,156823.4818732077
0,161110.96395634752
0,261292.9497971889
0,245697.1921697178
0,236780.68169680086
0,345819.01531818626
0,269753.6263168398
0,270365.3368162602
0,2891.91965154052
0,175068.44333502807
0,177795.10528163577
0,209613.44505359454
0,111622.61603361643
0,126656.4964304831
0,132961.4995580405
0,300349.5568920993
0,122360.48232383645
0,214747.02223895452
0,297410.1591397486
0,275774.8519830081
0,155431.18015461697
0,212531.86884536536
0,187194.828515818
0,208946.5761073705
0,179829.01063179193
0,132413.7989109746
0,105565.51377025619
0,158444.3344528587
0,530457.5779405402
0,133190.2398303699
0,6302737.411901074
0,6286694.413742852
0,101717.22721760637
0,79228.58787998887
0,6426777.306656729
0,73058.51577622864
0,160178.50717784112
0,166109.1795353387
0,157535.89927457034
0,285224.2424986289
0,272569.0460252408
0,247693.92697816074
0,69368.49104963003
0,187107.92039739527
0,6356205.383577054
0,111612.18829471836
0,274858.2316631373
0,276817.1392537091
0,27292.843049839576
0,186820.14227649706
0,9194.82041134368
0,226032.49050640376
0,287272.47883442236
0,248116.48766079318
0,217504.9414543606
0,54816.16203691589
0,229949.10172920983
0,267883.29978336836
0,158137.23978885767
0,113748.01778294519
0,52516.25851042071
0,15171.337235631334
0,231440.38254345517
0,6329306.561801754
0,137214.5843476245
0,120620.20562652525
0,137358.04001771688
0,6341076.678832025
0,53647.50487065344
0,102647.09717213202
0,46895.51070985349
0,200847.26238286748
0,197992.63928872067
1,246572.6992435639
1,301310.91203760507
1,231466.57888440057
1,42218.978329398786
1,346770.58865710197
1,285318.67131652916
1,311841.7532872882
1,358089.380810565
1,130061.97343180409
1,61755.19241149718
1,39131.37733335688
1,263241.2477449343
1,212546.6190371893
1,173605.38296731806
1,3765.424320835824
1,82386.93191496993
1,6169298.263709158
1,127915.14721494728
1,117505.46113359231
1,130196.03878221994
1,113181.43449157439
1,121800.79393934848
1,137178.00824106383
1,261651.3887305117
1,298363.4072890911
1,335659.1005293615
1,301568.5437611935
1,327194.6755418512
1,290009.39620906056
1,331556.4859894542
1,376800.4373705528
1,274526.85998529417
1,200955.60791126295
1,186809.6540570693
1,218247.9912777301
1,278420.8336411578
1,196850.44586790144
1,55122.02171732654
1,174990.00167453897
1,231326.07449017675
1,78853.54437324598
1,116427.88629911022
1,245331.17192115157
1,466448.27475540317
1,231176.209035385
1,172113.69589141879
1,332933.7465634645
1,290110.1109986673
1,349711.65529690613
1,191175.51413965214
1,193616.8686085454
1,6376867.9113492
1,196209.8451783908
1,173827.95744917987
1,150692.7269162561
1,136414.01583387243
1,169979.02897910107
1,-29845.787803327607
1,268727.90461996745
1,153968.6571777217
1,182869.4658113977
1,3061.951873324666
1,208242.27555304614
1,236635.63432970495
1,41048.45102302023
1,75607.83707166085
1,196011.9990077585
1,190754.34366679506
1,104053.39648068753
1,-5755.789632808126
1,137574.60374677883
1,115813.87411721387
1,141775.72456488176
1,119249.31560241741
1,99875.12505261853
1,79043.15567232165
1,134304.1009913457
1,160550.31813455257
1,144943.96885130933
1,114448.3742254245
1,219223.80277186545
1,151263.35124324574
1,-4123.931638581707
1,155256.70913594117
1,125041.67146673401
1,117536.08360112847
1,237311.97393731866
1,104562.99196362363
1,160679.75475776856
1,160771.00829361918
1,191185.40017982497
1,147721.99932311213
1,142178.63384701931
1,244509.29203063945
1,214187.25369287468
1,114651.9561978529
1,91286.36168814231
1,159384.93461023923
1,153694.86360856076
1,110754.3562744906
1,96068.37256383065
1,90930.96326478799
1,127742.86693168558
1,134884.1749106111
1,96571.27621480484
1,112792.8964262298
1,123516.35020665149
1,189445.6521138418
1,184542.7822579669
1,178718.15719892242
1,65849.27651801278
1,113126.9065375759
1,6293243.632400672
1,96133.69723219493
1,121351.73985942802
1,111134.67877635133
1,166426.4021145415
1,129719.65676781036
1,154772.39430612445
1,18970.528094421665
1,121811.48319566171
1,14688.574149683787
1,153116.43704352665
1,190034.8322565731
1,41413.12303701934
1,114958.87068180165
1,73277.73115390052
1,122685.05949483723
1,175146.51016886547
1,52435.850968357
1,217487.1413221187
1,212320.82486548644
1,239240.97732064046
1,221899.8711841716
1,236068.8601289071
1,216358.55445158764
1,250381.46564987345
1,58745.89018043043
1,30714.95188612197
1,179577.01380085445
1,240114.84103042027
1,185311.91553301507
1,109141.90747149524
1,103346.24750936215
1,111948.52775337169
1,291323.1373972976
1,257840.76027211538
1,240109.65022533183
1,217081.39317200315
1,200633.64118282916
1,117050.66831869415
1,151889.94452719853
1,246459.20956612186
1,153663.43611646755
1,168708.85150196892
1,125951.22099712213
1,90205.60203148688
1,164195.37221629664
1,155983.53188906782
1,123936.83599638609
1,140977.06651303728
1,191386.728953474
1,163442.1947117848
1,208819.12228754972
1,237593.09050861088
1,136443.24473473278
1,54532.218752293615
1,144682.17895543735
1,293927.46912469005
1,137445.39834898658
1,100258.21862824033
1,306101.17858771345
1,320831.7995549526
1,6364030.676959309
1,101619.61954075546
1,167531.04763278522
1,6306562.1707552625
1,6281287.959188273
1,59443.70301624312
1,171209.6546431527
1,171850.79246644897
1,6337089.632251469
